K514093;ΨΗΦΙΟΠΟΙΗΜΕΝΗ ΜΑΣΤΟΓΡΑΦΙΑ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;5177.57
K514095;ΨΗΦΙΑΚΗ ΜΑΣΤΟΓΡΑΦΙΑ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;6407.39
K514097;ΑΝΕΝΕΡΓΟΣ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;8701.46
K514099;ΜΑΓΝΗΤΙΚΗ ΜΑΣΤΟΓΡΑΦΙΑ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;9766.68
K514123;ΑΝΕΝΕΡΓΟΣ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;7186.21
K514125;ΑΝΕΝΕΡΓΟΣ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;2936.93
K514127;ΜΕΛΕΤΕΣ ΜΗΚΟΥΣ ΟΣΤΩΝ - ΑΞΟΝΟΜΕΤΡΗΣΗ (ΣΚΑΝΟΓΡΑΜΜΑ);ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;8408.63
K514129;ΑΝΕΝΕΡΓΟΣ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;8155.32
K514131;ΑΝΕΝΕΡΓΟΣ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;6678.9
K514133;ΑΝΕΝΕΡΓΟΣ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;7954.32
K514135;ΑΝΕΝΕΡΓΟΣ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;3323.88
K514137;ΑΞΟΝΙΚΗ ΤΟΜΟΓΡΑΦΙΑ, ΜΕΛΕΤΗ ΟΣΤΙΚΗΣ ΠΥΚΝΟΤΗΤΑΣ, 1, Ή ΠΕΡΙΣΣΟΤΕΡΕΣ ΤΟΠΟΘΕΣΙΕΣ, ΑΞΟΝΙΚΟΥ ΣΚΕΛΕΤΟΥ (ΠΧ, ΙΣΧΙΑ, ΠΥΕΛΟΣ, ΣΠΟΝΔΥΛΙΚΗ ΣΤΗΛΗ);ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;2485.19
K514139;ΑΞΟΝΙΚΗ ΤΟΜΟΓΡΑΦΙΑ, ΜΕΛΕΤΗ ΟΣΤΙΚΗΣ ΠΥΚΝΟΤΗΤΑΣ, 1 Ή ΠΕΡΙΣΣΟΤΕΡΕΣ ΘΕΣΕΙΣ. ΠΕΡΙΦΕΡΙΚΟΥ ΣΚΕΛΕΤΟΥ (ΠΧ, ΚΕΡΚΙΔΑ, ΚΑΡΠΟΣ, ΠΤΕΡΝΑ);ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;6838.9
K514141;ΜΕΤΡΗΣΗ ΟΣΤΙΚΗΣ ΠΥΚΝΟΤΗΤΑΣ ΜΕ ΦΩΤΟΝΙΑ ΔΙΠΛΗΣ ΕΝΕΡΓΕΙΑΣ (ΙΣΧΙΟ ή Άλλη Θέση);ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;2532.75
K514143;ΜΕΤΡΗΣΗ ΟΣΤΙΚΗΣ ΠΥΚΝΟΤΗΤΑΣ ΜΕ ΦΩΤΟΝΙΑ ΔΙΠΛΗΣ ΕΝΕΡΓΕΙΑΣ (ΟΣΦΥΙΚΗ ΜΟΙΡΑ ΣΣ);ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;6457.81
K514145;ΜΕΤΡΗΣΗ ΟΣΤΙΚΗΣ ΠΥΚΝΟΤΗΤΑΣ ΜΕ ΥΠΕΡΗΧΟΓΡΑΦΙΑ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;3316.77
K514147;ΜΕΤΡΗΣΗ ΟΣΤΙΚΗΣ ΠΥΚΝΟΤΗΤΑΣ ΜΕ ΑΞΟΝΙΚΗ ΤΟΜΟΓΡΑΦΙΑ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;8787.91
K514149;ΜΗ ΚΑΤΑΓΕΓΡΑΜΕΝΗ ΑΚΤΙΝΟΛΟΓΙΚΗ ΠΡΑΞΗ ΠΑΙΔΩΝ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;8464.27
K514149.1;ΑΚΤΙΝΟΓΡΑΦΙΑ ΚΡΑΝΙΟΥ ΚΑΤΑ ΤOWNES;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;5783.38
K514149.2;ΑΚΤΙΝΟΓΡΑΦΙΑ ΤΡΑΧΗΛΟΥ ΠΛΑΓΙΑ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;8226.18
K514149.3;ΑΚΤΙΝΟΓΡΑΦΙΑ ΠΑΡΩΤΙΔΟΣ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;2467.0
K514149.4;ΑΚΤΙΝΟΓΡΑΦΙΑ ΥΠΟΓΝΑΘΙΩΝ ΣΙΕΛΟΓΟΝΩΝ ΑΔΕΝΩΝ - ΔΥΟ ΠΡΟΒΟΛΕΣ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;7650.57
K514149.5;ΑΚΤΙΝΟΓΡΑΦΙΑ ΟΔΟΝΤΩΝ ΑΝΩ ΓΝΑΘΟΥ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;1455.55
K514149.6;ΑΚΤΙΝΟΓΡΑΦΙΑ ΟΔΟΝΤΩΝ ΚΑΤΩ ΓΝΑΘΟΥ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;2698.65
K514149.7;ΑΚΤΙΝΟΣΚΟΠΙΚΟΣ ΕΛΕΓΧΟΣ ΚΙΝΗΤΙΚΟΤΗΤΑΣ ΦΑΡΥΓΓΑ-ΥΠΟΦΑΡΥΓΓΑ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;8406.68
K514149.8;ΑΚΤΙΝΟΛΟΓΙΚΟΣ ΕΛΕΓΧΟΣ ΚΙΝΗΤΙΚΟΤΗΤΑΣ ΦΑΡΥΓΓΑ-ΥΠΟΦΑΡΥΓΓΑ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;4610.01
K514149.9;ΑΚΤΙΝΟΓΡΑΦΙΑ ΘΩΡΑΚΟΣ ΜΕ ΟΡΙΖΟΝΤΙΑ ΔΕΣΜΗ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;4249.24
K514149.10;ΑΚΤΙΝΟΓΡΑΦΙΑ ΘΩΡΑΚΟΣ DECUBITUS;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;7499.64
K514149.11;ΑΚΤΙΝΟΓΡΑΦΙΑ ΗΒΙΚΩΝ ΟΣΤΩΝ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;5266.21
K514149.12;ΑΚΤΙΝΟΓΡΑΦΙΑ ΚΕΦΑΛΗΣ ΜΗΡΙΑΟΥ ΟΣΤΟΥ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;4074.81
K514149.13;ΑΚΤΙΝΟΓΡΑΦΙΑ ΣΠΟΝΔΥΛΙΚΗΣ ΣΤΗΛΗΣ ΓΙΑ ΜΕΛΕΤΗ ΣΚΟΛΙΩΣΗΣ ΟΡΘΙΑ(ΑΠΛΗ ΚΑΙ ΣΕ ΚΑΜΨΗ);ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;851.78
K514149.14;ΑΚΤΙΝΟΓΡΑΦΙΑ ΣΠΟΝΔΥΛΙΚΗΣ ΣΤΗΛΗΣ ΓΙΑ ΜΕΛΕΤΗ ΣΚΟΛΙΩΣΗΣ ΥΠΤΙΑ (ΑΠΛΗ ΚΑΙ ΣΕ ΚΑΜΨΗ);ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;2655.18
K514149.15;ΑΝΑΤΑΞΗ ΕΓΚΟΛΕΑΣΜΟΥ ΣΕ ΠΑΙΔΙ ΜΕ ΥΠΟΚΛΥΣΜΟ ΥΠΟ ΑΚΤΙΝΟΣΚΟΠΙΚΟ ΕΛΕΓΧΟ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;7865.35
K514149.16;ΑΝΑΤΑΞΗ ΕΓΚΟΛΕΑΣΜΟΥ ΣΕ ΠΑΙΔΙ ΜΕ ΥΠΟΚΛΥΣΜΟ ΥΠΟ ΥΠΕΡΗΧΟΓΡΑΦΙΚΟ ΕΛΕΓΧΟ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;8776.25
K514149.17;ΛΥΣΗ ΕΙΛΕΟΥ ΕΚ ΜΗΚΩΝΙΟΥ ΣΕ ΠΑΙΔΙ ΜΕ ΧΟΡΗΓΗΣΗ ΓΑΣΤΡΟΓΡΑΦΙΝΗΣ ΥΠΟ ΑΚΤΙΝΟΣΚΟΠΙΚΟ ΕΛΕΓΧΟ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;887.65
K514149.18;ΥΠΕΡΗΧΟΓΡΑΦΗΜΑ ΜΕΣΟΘΩΡΑΚΙΟΥ ΣΕ ΠΑΙΔΙ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;5113.5
K514149.19;ΥΠΕΡΗΧΟΓΡΑΦΗΜΑ ΥΠΕΡΚΛΕΙΔΙΟΥ ΒΟΘΡΟΥ ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;4756.64
K514149.20;ΥΠΕΡΗΧΟΓΡΑΦΗΜΑ ΣΤΟΜΑΧΟΥ ΚΑΙ ΠΥΛΩΡΟΥ ΣΕ ΠΑΙΔΙ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;8342.04
K514149.21;ΑΠΛΗ ΑΚΤΙΝΟΓΡΑΦΙΑ ΘΩΡΑΚΟΣ - ΚΟΙΛΙΑΣ ΣΕ ΝΕΟΓΝΟ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;1523.94
K514503;ΣΧΕΔΙΑΣΜΟΣ ΔΟΜΩΝ ΕΝΔΙΑΦΕΡΟΝΤΟΣ AKTINOΘΕΡΑΠΕΙΑΣ. ΑΠΛΟΣ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;4298.44
K514505;ΣΧΕΔΙΑΣΜΟΣ  ΔΟΜΩΝ ΕΝΔΙΑΦΕΡΟΝΤΟΣ AKTINOΘΕΡΑΠΕΙΑΣ, ΜΕΣΑΙΟΣ  3-ΔΙΑΣΤΑΤΟΣ (3D),  ΓΙΑ ΣΥΜΜΟΡΦΗ ΑΚΤΙΝΟΘΕΡΑΠΕΙΑ Ή 3-ΔΙΑΣΤΑΤΗ (3D) ΒΡΑΧΥΘΕΡΑΠΕΙΑ);ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;4988.47
K514507;ΣΧΕΔΙΑΣΜΟΣ ΔΟΜΩΝ ΕΝΔΙΑΦΕΡΟΝΤΟΣ AKTINOΘΕΡΑΠΕΙΑΣ, ΣΥΝΘΕΤOΣ (ΔΙΑΜΟΡΦΟΥΜΕΝΗΣ ΕΝΤΑΣΗΣ);ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;8696.45
K514541;ΠΡΟΣΟΜΟΙΩΣΗ ΠΕΔΙΩΝ ΑΚΤΙΝΟΘΕΡΑΠΕΙΑΣ, ΣΕ ΚΛΑΣΣΙΚΟ ΕΞΟΜΟΙΩΤΗ, ΑΠΛΗ ΓΙΑ 2-ΔΙΑΣΤΑΤΟ (2D) ΣΧΕΔΙΑΣΜΟ ΘΕΡΑΠΕΙΑΣ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;7152.56
K514551;ΠΡΟΣΟΜΟΙΩΣΗ ΠΕΔΙΩΝ ΑΚΤΙΝΟΘΕΡΑΠΕΙΑΣ, ΣΕ ΚΛΑΣΣΙΚΟ ΕΞΟΜΟΙΩΤΗ, ΣΥΝΘΕΤΗ ΓΙΑ 3-ΔΙΑΣΤΑΤΟ (3D) ΣΧΕΔΙΑΣΜΟ ΘΕΡΑΠΕΙΑΣ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;5806.68
K514561;ΠΡΟΣΟΜΟΙΩΣΗ ΠΕΔΙΩΝ ΑΚΤΙΝΟΘΕΡΑΠΕΙΑΣ, ΣΕ ΚΛΑΣΣΙΚΟ ΕΞΟΜΟΙΩΤΗ ΜΕ ΧΡΗΣΗ 3-ΔΙΑΣΤΑΤΗΣ ΑΠΕΙΚΟΝΙΣΗΣ (CBCT);ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;6741.03
K514571;ΠΡΟΣΟΜΟΙΩΣΗ ΠΕΔΙΩΝ ΑΚΤΙΝΟΘΕΡΑΠΕΙΑΣ, 3-ΔΙΑΣΤΑΤΗΣ ΑΠΕΙΚΟΝΙΣΗΣ ΠΑΡΑΓΟΜΕΝΗ ΑΠΟ ΥΠΟΛΟΓΙΣΤΗ (VIRTUAL SIMULATION).;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;885.71
K514579;ΜΗ ΚΑΤΑΓΕΓΡΑΜΜΕΝΗ ΔΙΑΔΙΚΑΣΙΑ, ΣΧΕΔΙΑΣΜΟΣ ΠΛΑΝΟΥ ΘΕΡΑΠΕΙΑΣ ΑΚΤΙΝΟΘΕΡΑΠΕΙΑΣ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;3723.36
K514579.1;ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΑΚΤΙΝΟΘΕΡΑΠΕΥΤΗ ΟΓΚΟΛΟΓΟΥ (ΠΡΏΤΟ ΡΑΝΤΕΒΟΥ, ΕΞΩΤΕΡΙΚΟ ΙΑΤΡΕΙΟ, Κ.Α.);ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;8450.82
K514581;ΒΑΣΙΚΟΣ ΔΟΣΙΜΕΤΡΙΚΟΣ ΥΠΟΛΟΓΙΣΜΟΣ ΑΚΤΙΝΟΦΥΣΙΚΗΣ, ΥΠΟΛΟΓΙΣΜΟΣ ΔΟΣΗΣ ΒΑΘΟΥΣ ΚΕΝΤΡΙΚΟΥ ΑΞΟΝΑ, ΥΠΟΛΟΓΙΣΜΟΣ TDF, NSD, GAP, ΠΑΡΑΓΟΝΤΑ ΑΠΟΚΛΙΝΟΝΤΑ ΑΞΟΝΑ, ΠΑΡΑΓΟΝΤΕΣ ΑΝΟΜΟΙΟΓΕΝΕΙΑΣ, ΥΠΟΛΟΓΙΣΜΟΣ ΕΠΙΦΑΝΕΙΑΚΗΣ ΜΗ-ΙΟΝTΙΖΟΥΣΑΣ ΑΚΤΙΝΟΒΟΛΙΑΣ ΚΑΙ ΔΟΣΗΣ ΒΑΘΟΥΣ, ΟΠΩΣ ΑΠΑΙΤΕΙΤΑΙ ΚΑΤΑ ΤΗ ΔΙΑΡΚΕΙΑ ΤΗΣ ΘΕΡΑΠΕΙΑΣ;ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;9970.08
K514583;ΣΧΕΔΙΑΣΜΟΣ ΠΛΑΝΟΥ ΘΕΡΑΠΕΙΑΣ ΚΑΙ ΔΟΣΙΜΕΤΡΙΚΟΣ ΥΠΟΛΟΓΙΣΜΟΣ ΚΑΤΑΝΟΜΗΣ ΔΟΣΗΣ ΠΕΔΙΩΝ ΔΙΑΜΟΡΦΟΥΜΕΝΗΣ ΕΝΤΑΣΗΣ, ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΩΝ ΙΣΤΟΓΡΑΜΜΑΤΩΝ ΟΓΚΟΥ-ΔΟΣΗΣ ΓΙΑ ΣΤΟΧΟ ΚΑΙ ΠΡΟΔΙΑΓΡΑΦΕΣ ΑΝΟΧΗΣ ΚΡΙΣΙΜΩΝ ΔΟΜΩΝ. ΑΠΛΟΣ (ΣΥΜΒΑΤΙΚΗ IMRT);ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;8805.24
K514591;ΣΧΕΔΙΑΣΜΟΣ ΠΛΑΝΟΥ ΘΕΡΑΠΕΙΑΣ ΚΑΙ ΔΟΣΙΜΕΤΡΙΚΟΣ ΥΠΟΛΟΓΙΣΜΟΣ. ΑΠΛΟΣ, (1 Ή 2 ΑΝΤΙΘΕΤΑ ΠΕΔΙΑ);ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;4822.03
K514601;ΣΧΕΔΙΑΣΜΟΣ ΠΛΑΝΟΥ ΘΕΡΑΠΕΙΑΣ ΚΑΙ ΔΟΣΙΜΕΤΡΙΚΟΣ ΥΠΟΛΟΓΙΣΜΟΣ. ΜΕΣΑΙΟΣ (2 ΜΗ ΑΝΤΙΘΕΤΑ, Ή ΠΕΡΙΣΣΟΤΕΡΑ, ΜΗ-ΣΥΝΕΠΙΠΕΔΑ (3D) ΠΕΔΙΑ, ΕΦΑΠΤΟΜΕΝΑ ΠΕΔΙΑ);ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;1045.49
K514611;"ΣΧΕΔΙΑΣΜΟΣ ΠΛΑΝΟΥ ΘΕΡΑΠΕΙΑΣ ΚΑΙ ΔΟΣΙΜΕΤΡΙΚΟΣ ΥΠΟΛΟΓΙΣΜΟΣ. ΣΥΝΘΕΤΟΣ (ΑΝΕΣΤΡΑΜΕΝΟY ""Υ"", ΜΑΝΔΥΑ, ΗΜΙΣΩΜΑΤΙΚΗΣ, ΝΕΥΡΑΞΟΝΑ, ΑΝΤΙΣΤΑΘΜΙΣΤΩΝ, ΣΥΝΘΕΤΩΝ ΜΠΛΟΚΣ, ΠΕΡΙΣΤΡΟΦΙΚΗΣ ΔΕΣΜΗΣ)";ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;3879.45
K514623;ΕΙΔΙΚΟΣ ΔΟΣΙΜΕΤΡΙΚΟΣ ΣΧΕΔΙΑΣΜΟΣ ΑΚΤΙΝΟΘΕΡΑΠΕΙΑΣ ΕΞΩΤΕΡΙΚΗΣ ΔΕΣΜΗΣ ( ΟΛΟΣΩΜΑΤΙΚΗ);ΑΠΕΙΚΟΝΙΣΗ - ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ;252.75
