X630199;ΚΑΛΥΨΗ ΕΛΛΕΙΜΜΑΤΟΣ ΔΑΚΤΥΛΟΥ Ή ΧΕΡΙΟΥ Ή ΑΝΩ ΑΚΡΟΥ < 2 ΤΕΤΡΑΓΩΝΙΚΩΝ ΕΚΑΤΟΣΤΩΝ ΜΕ ΤΟΠΙΚΟ ΚΡΗΜΝΟ ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;857;6344.47;Χειρουργείο
X630209;ΚΑΛΥΨΗ ΕΛΛΕΙΜΜΑΤΟΣ ΔΑΚΤΥΛΟΥ Ή ΧΕΡΙΟΥ Ή ΑΝΩ ΑΚΡΟΥ 2,01 ΕΩΣ 10 ΤΕΤΡΑΓΩΝΙΚΩΝ ΕΚΑΤΟΣΤΩΝ ΜΕ ΤΟΠΙΚΟ ΚΡΗΜΝΟ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;333;7078.33;Χειρουργείο
X630211;ΚΑΛΥΨΗ ΕΛΛΕΙΜΜΑΤΟΣ ΔΑΚΤΥΛΟΥ Ή ΧΕΡΙΟΥ Ή ΑΝΩ ΑΚΡΟΥ > 10,01 ΤΕΤΡΑΓΩΝΙΚΩΝ ΕΚΑΤΟΣΤΩΝ ΜΕ ΤΟΠΙΚΟ ΚΡΗΜΝΟ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;334;8635.55;Χειρουργείο
X630219;ΚΑΛΥΨΗ ΕΛΛΕΙΜΜΑΤΟΣ ΔΑΚΤΥΛΟΥ Ή ΧΕΡΙΟΥ Ή ΑΝΩ ΑΚΡΟΥ < 2 ΤΕΤΡΑΓΩΝΙΚΩΝ ΕΚΑΤΟΣΤΩΝ ΜΕ ΜΙΣΧΩΤΟ ΠΕΡΙΟΧΙΚΟ ΑΞΟΝΙΚΟ ΚΡΗΜΝΟ ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;152;2963.97;Χειρουργείο
X630229;ΚΑΛΥΨΗ ΕΛΛΕΙΜΜΑΤΟΣ ΔΑΚΤΥΛΟΥ Ή ΧΕΡΙΟΥ Ή ΑΝΩ ΑΚΡΟΥ 2,01 ΕΩΣ 10 ΤΕΤΡΑΓΩΝΙΚΩΝ ΕΚΑΤΟΣΤΩΝ ΜΕ ΜΙΣΧΩΤΟ ΠΕΡΙΟΧΙΚΟ ΑΞΟΝΙΚΟ ΚΡΗΜΝΟ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;42;7017.0;Χειρουργείο
X630231;ΚΑΛΥΨΗ ΕΛΛΕΙΜΜΑΤΟΣ ΔΑΚΤΥΛΟΥ Ή ΧΕΡΙΟΥ Ή ΑΝΩ ΑΚΡΟΥ > 10,01 ΤΕΤΡΑΓΩΝΙΚΩΝ ΕΚΑΤΟΣΤΩΝ ΜΕ ΜΙΣΧΩΤΟ ΠΕΡΙΟΧΙΚΟ ΑΞΟΝΙΚΟ ΚΡΗΜΝΟ ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;146;4140.76;Χειρουργείο
X630249;ΚΑΛΥΨΗ ΕΛΛΕΙΜΜΑΤΟΣ ΔΑΚΤΥΛΟΥ Ή ΧΕΡΙΟΥ Ή ΑΝΩ ΑΚΡΟΥ < 2 ΤΕΤΡΑΓΩΝΙΚΩΝ ΕΚΑΤΟΣΤΩΝ ΜΕ ΜΙΣΧΩΤΟ ΑΠΟΜΑΚΡΥΣΜΕΝΟ ΚΡΗΜΝΟ ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;572;8848.39;Χειρουργείο
X630259;ΚΑΛΥΨΗ ΕΛΛΕΙΜΜΑΤΟΣ ΔΑΚΤΥΛΟΥ Ή ΧΕΡΙΟΥ Ή ΑΝΩ ΑΚΡΟΥ 2,01 ΕΩΣ 10 ΤΕΤΡΑΓΩΝΙΚΩΝ ΕΚΑΤΟΣΤΩΝ ΜΕ ΜΙΣΧΩΤΟ ΑΠΟΜΑΚΡΥΣΜΕΝΟ ΚΡΗΜΝΟ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;396;9703.5;Χειρουργείο
X630261;ΚΑΛΥΨΗ ΕΛΛΕΙΜΜΑΤΟΣ ΔΑΚΤΥΛΟΥ Ή ΧΕΡΙΟΥ Ή ΑΝΩ ΑΚΡΟΥ > 10,01 ΤΕΤΡΑΓΩΝΙΚΩΝ ΕΚΑΤΟΣΤΩΝ ΜΕ ΜΙΣΧΩΤΟ ΑΠΟΜΑΚΡΥΣΜΕΝΟ ΚΡΗΜΝΟ ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;700;7391.57;Χειρουργείο
X630299;ΑΝΑΣΠΑΣΗ ΕΛΕΥΘΕΡΟΥ ΠΕΡΙΤΟΝΙΑΚΟΥ Ή ΔΕΡΜΟΠΕΡΙΤΟΝΙΑΚΟΥ Ή ΦΛΕΒΙΚΟΥ ΚΡΗΜΝΟΥ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;230;955.44;Χειρουργείο
X630379;ΑΝΑΣΠΑΣΗ ΕΛΕΥΘΕΡΟΥ ΜΥΪΚΟΥ Ή ΜΥΟΔΕΡΜΑΤΙΚΟΥ ΚΡΗΜΝΟΥ ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;601;9788.99;Χειρουργείο
X630389;ΚΑΛΥΨΗ ΕΛΛΕΙΜΜΑΤΟΣ ΔΑΚΤΥΛΟΥ Ή ΧΕΡΙΟΥ Ή ΑΝΩ ΑΚΡΟΥ < 10 ΤΕΤΡΑΓΩΝΙΚΩΝ ΕΚΑΤΟΣΤΩΝ ΜΕ ΕΛΕΥΘΕΡΟ ΚΡΗΜΝΟ ΚΑΙ ΔΙΕΝΕΡΓΕΙΑ ΜΙΚΡΟΑΓΓΕΙΑΚΩΝ ΑΝΑΣΤΟΜΩΣΕΩΝ ΜΕ Ή ΧΩΡΙΣ ΝΕΥΡΙΚΕΣ ΣΥΡΡΑΦΕΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;759;4017.98;Χειρουργείο
X630419;ΚΑΛΥΨΗ ΕΛΛΕΙΜΜΑΤΟΣ ΔΑΚΤΥΛΟΥ Ή ΧΕΡΙΟΥ Ή ΑΝΩ ΑΚΡΟΥ > 10,01 ΤΕΤΡΑΓΩΝΙΚΩΝ ΕΚΑΤΟΣΤΩΝ ΜΕ ΕΛΕΥΘΕΡΟ ΚΡΗΜΝΟ ΚΑΙ ΔΙΕΝΕΡΓΕΙΑ ΜΙΚΡΟΑΓΓΕΙΑΚΩΝ ΑΝΑΣΤΟΜΩΣΕΩΝ ΜΕ Ή ΧΩΡΙΣ ΝΕΥΡΙΚΕΣ ΣΥΡΡΑΦΕΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;350;6710.57;Χειρουργείο
X630439;ΜΕΤΑΦΟΡΑ ΕΝΟΣ ΔΑΚΤΥΛΟΥ ΑΠΟ ΤΟ ΠΟΔΙ ΣΤΟ ΧΕΡΙ ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΚΑΙ ΤΗΣ ΠΡΟΕΤΟΙΜΑΣΙΑΣ ΤΗΣ ΔΕΚΤΡΙΑΣ ΠΕΡΙΟΧΗΣ ΚΑΙ ΔΙΕΝΕΡΓΕΙΑ ΜΙΚΡΟΑΓΓΕΙΑΚΩΝ – ΝΕΥΡΙΚΩΝ ΑΝΑΣΤΟΜΩΣΕΩΝ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;161;2681.05;Χειρουργείο
X630451;ΜΕΤΑΦΟΡΑ ΠΕΡΙΣΣΟΤΕΡΩΝ ΤΟΥ ΕΝΟΣ ΔΑΚΤΥΛΟΥ ΑΠΟ ΤΟ ΠΟΔΙ ΣΤΟ ΧΕΡΙ ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΚΑΙ ΤΗΣ ΠΡΟΕΤΟΙΜΑΣΙΑΣ ΤΗΣ ΔΕΚΤΡΙΑΣ ΠΕΡΙΟΧΗΣ ΚΑΙ ΔΙΕΝΕΡΓΕΙΑ ΜΙΚΡΟΑΓΓΕΙΑΚΩΝ – ΝΕΥΡΙΚΩΝ ΑΝΑΣΤΟΜΩΣΕΩΝ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;124;6596.96;Χειρουργείο
X630455;ΠΡΟΕΤΟΙΜΑΣΙΑ ΔΟΤΡΙΑΣ ΠΕΡΙΟΧΗΣ ΔΕΡΜΑΤΙΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ ΜΕΡΙΚΟΥ ΠΑΧΟΥΣ Ή ΚΡΗΜΝΟΥ ΓΙΑ ΕΠΟΥΛΩΣΗ ΚΑΤΑ ΔΕΥΤΕΡΟ ΣΚΟΠΟ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;147;1522.01;Χειρουργείο
X630459;ΑΜΕΣΗ ΣΥΓΚΛΕΙΣΗ ΔΟΤΡΙΑΣ ΠΕΡΙΟΧΗΣ ΔΕΡΜΑΤΙΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ ΟΛΙΚΟΥ ΠΑΧΟΥΣ Ή ΚΡΗΜΝΟΥ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;538;6969.01;Χειρουργείο
X630461;ΣΥΓΚΛΕΙΣΗ ΔΟΤΡΙΑΣ ΠΕΡΙΟΧΗΣ ΔΕΡΜΑΤΙΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ Ή ΚΡΗΜΝΟΥ ΜΕ ΜΕΤΑΜΟΣΧΕΥΣΗ ΔΕΡΜΑΤΟΣ (ΜΕΡΙΚΟΥ Ή ΟΛΙΚΟΥ) ΠΑΧΟΥΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;486;785.65;Χειρουργείο
X630477;ΔΙΑΙΡΕΣΗ ΜΙΣΧΟΥ ΚΡΗΜΝΟΥ ΚΑΙ ΔΙΕΥΘΕΤΗΣΗ ΤΗΣ ΠΕΡΙΟΧΗΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;133;1781.1;Χειρουργείο
X630479;ΠΑΡΑΣΚΕΥΗ - ΑΝΑΣΠΑΣΗ ΚΡΗΜΝΟΥ ΓΙΑ ΧΡΗΣΗ ΤΟΥ ΜΕ ΚΑΘΥΣΤΕΡΗΣΗ (DELAY);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;359;714.55;Χειρουργείο
X630485;ΔΕΥΤΕΡΟΣ ΧΡΟΝΟΣ ΑΠΟΚΑΤΑΣΤΑΣΗΣ ΜΕ ΧΡΗΣΗ ΚΡΗΜΝΟΥ ΜΕ «ΚΑΘΥΣΤΕΡΗΣΗ» (DELAY) ΚΑΙ ΔΙΕΥΘΕΤΗΣΗ ΤΗΣ ΠΕΡΙΟΧΗΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;710;3932.59;Χειρουργείο
X630489;ΜΕΤΑΜΟΣΧΕΥΣΗ ΛΙΠΟΥΣ ΣΕ ΔΑΚΤΥΛΟ Ή ΧΕΡΙ Ή ΑΝΩ ΑΚΡΟ (ΠΟΣΟΤΗΤΑΣ ΛΙΠΟΥΣ < 10 ΚΥΒΙΚΩΝ ΕΚΑΤΟΣΤΩΝ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;449;5032.07;Χειρουργείο
X630499;ΜΕΤΑΜΟΣΧΕΥΣΗ ΛΙΠΟΥΣ ΣΕ ΔΑΚΤΥΛΟ Ή ΧΕΡΙ Ή ΑΝΩ ΑΚΡΟ (ΠΟΣΟΤΗΤΑΣ ΛΙΠΟΥΣ 10,01- 50 ΚΥΒΙΚΩΝ ΕΚΑΤΟΣΤΩΝ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;224;1094.16;Χειρουργείο
X630503;ΜΕΤΑΜΟΣΧΕΥΣΗ ΛΙΠΟΥΣ ΣΕ ΔΑΚΤΥΛΟ Ή ΧΕΡΙ Ή ΑΝΩ ΑΚΡΟ (ΠΟΣΟΤΗΤΑΣ ΛΙΠΟΥΣ > 50,01 ΚΥΒΙΚΩΝ ΕΚΑΤΟΣΤΩΝ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;697;1387.65;Χειρουργείο
X630507;ΛΙΠΑΝΑΡΡΟΦΗΣΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;403;507.49;Χειρουργείο
X630509;ΛΕΠΤΥΝΣΗ ΚΡΗΜΝΟΥ ΜΕ ΛΙΠΕΚΤΟΜΗ Ή ΛΙΠΑΝΑΡΡΟΦΗΣΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;887;7521.49;Χειρουργείο
X630519;ΕΣΧΑΡΟΤΟΜΗ ΔΕΡΜΑΤΟΣ ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;225;7943.37;Χειρουργείο
X630539;ΑΠΟΝΕΥΡΟΤΟΜΗ ΜΥΙΚΩΝ ΔΙΑΜΕΡΙΣΜΑΤΩΝ ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;337;4109.74;Χειρουργείο
X630549;ΒΙΟΨΙΑ ΔΕΡΜΑΤΙΚΉΣ ΒΛΑΒΗΣ Ή ΒΛΑΒΗΣ ΜΑΛΑΚΩΝ ΜΟΡΙΩΝ ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;360;2313.13;Χειρουργείο
X630559;ΚΑΤ΄ΕΦΑΠΤΟΜΕΝΗ ΕΚΤΟΜΗ ΔΕΡΜΑΤΙΚΗΣ ΒΛΑΒΗΣ (SHAVING) – ΔΙΑΘΕΡΜΟΠΗΞΙΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;213;9246.37;Χειρουργείο
X630561;ΑΦΑΙΡΕΣΗ ΔΕΡΜΑΤΙΚΗΣ ΒΛΑΒΗΣ  ΜΕ ΦΩΤΟΠΗΞΙΑ (LASER);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;149;8676.77;Χειρουργείο
X630579;ΧΕΙΡΟΥΡΓΙΚΗ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ: ΔΙΕΡΕΥΝΗΣΗ ΥΠΕΡΚΛΕΙΔΙΟΥ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;781;9207.42;Χειρουργείο
X630583;ΧΕΙΡΟΥΡΓΙΚΗ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ: ΔΙΕΡΕΥΝΗΣΗ ΥΠΟΚΛΕΙΔΙΟΥ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;270;6259.13;Χειρουργείο
X630589;ΧΕΙΡΟΥΡΓΙΚΗ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ: ΟΣΤΕΟΤΟΜΙΑ- ΟΣΤΕΟΣΥΝΘΕΣΗ ΚΛΕΙΔΑΣ - ΔΙΕΡΕΥΝΗΣΗ ΟΛΟΥ ΤΟΥ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;131;4538.98;Χειρουργείο
X630591;ΧΕΙΡΟΥΡΓΙΚΗ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ: ΔΙΕΡΕΥΝΗΣΗ-ΠΑΡΑΣΚΕΥΗ ΒΛΑΒΗΣ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ - ΧΡΗΣΗ ΓΙΑ ΝΕΥΡΟΜΕΤΑΦΟΡΑ ΦΡΕΝΙΚΟΥ ΝΕΥΡΟΥ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;465;8563.95;Χειρουργείο
X630599;ΧΕΙΡΟΥΡΓΙΚΗ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ: ΔΙΕΡΕΥΝΗΣΗ-ΠΑΡΑΣΚΕΥΗ  ΒΛΑΒΗΣ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ - ΧΡΗΣΗ ΓΙΑ ΝΕΥΡΟΜΕΤΑΦΟΡΑ ΠΑΡΑΠΛΗΡΩΜΑΤΙΚΟΥ ΝΕΥΡΟΥ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;575;9154.94;Χειρουργείο
X630623;ΧΕΙΡΟΥΡΓΙΚΗ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ: ΔΙΕΡΕΥΝΗΣΗ-ΠΑΡΑΣΚΕΥΗ  ΒΛΑΒΗΣ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ-ΧΡΗΣΗ ΓΙΑ ΝΕΥΡΟΜΕΤΑΦΟΡΑ ΕΝΌΣ ΜΕΣΟΠΛΕΥΡΙΟΥ ΝΕΥΡΟΥ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;229;1378.79;Χειρουργείο
X630629;ΧΕΙΡΟΥΡΓΙΚΗ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ: ΔΙΕΡΕΥΝΗΣΗ-ΠΑΡΑΣΚΕΥΗ   ΒΛΑΒΗΣ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ-ΧΡΗΣΗ ΓΙΑ ΝΕΥΡΟΜΕΤΑΦΟΡΑ ΔΥΟ ΜΕΣΟΠΛΕΥΡΙΩΝ ΝΕΥΡΩΝ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;691;6929.85;Χειρουργείο
X630633;ΧΕΙΡΟΥΡΓΙΚΗ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ: ΔΙΕΡΕΥΝΗΣΗ-ΠΑΡΑΣΚΕΥΗ  ΒΛΑΒΗΣ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ-ΧΡΗΣΗ ΓΙΑ ΝΕΥΡΟΜΕΤΑΦΟΡΑ ΤΡΙΩΝ ΜΕΣΟΠΛΕΥΡΙΩΝ ΝΕΥΡΩΝ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;376;3649.3;Χειρουργείο
X630659;ΧΕΙΡΟΥΡΓΙΚΗ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ: ΔΙΕΡΕΥΝΗΣΗ-ΠΑΡΑΣΚΕΥΗ  ΒΛΑΒΗΣ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ-ΧΡΗΣΗ ΓΙΑ ΝΕΥΡΟΜΕΤΑΦΟΡΑ ΚΛΑΔΩΝ ΩΛΕΝΙΟΥ ΝΕΥΡΟΥ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;125;7700.95;Χειρουργείο
X630669;ΧΕΙΡΟΥΡΓΙΚΗ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ: ΔΙΕΡΕΥΝΗΣΗ-ΠΑΡΑΣΚΕΥΗ  ΒΛΑΒΗΣ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ-ΧΡΗΣΗ ΓΙΑ ΝΕΥΡΟΜΕΤΑΦΟΡΑ ΚΛΑΔΩΝ  ΝΕΥΡΟΥ ΓΙΑ ΤΟΝ ΤΡΙΚΕΦΑΛΟ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;254;4257.27;Χειρουργείο
X630679;ΧΕΙΡΟΥΡΓΙΚΗ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ: ΔΙΕΡΕΥΝΗΣΗ-ΠΑΡΑΣΚΕΥΗ  ΒΛΑΒΗΣ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ-ΧΡΗΣΗ ΓΙΑ ΥΠΕΡΕΚΛΕΚΤΙΚΗ ΝΕΥΡΟΜΕΤΑΦΟΡΑ ΑΝΤΙΣΤΟΙΧΗΣ Α7 ΡΙΖΑΣ ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;301;2447.97;Χειρουργείο
X630689;ΧΕΙΡΟΥΡΓΙΚΗ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ: ΔΙΕΡΕΥΝΗΣΗ-ΠΑΡΑΣΚΕΥΗ   ΒΛΑΒΗΣ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ-ΧΡΗΣΗ ΓΙΑ ΝΕΥΡΙΚΟ ΜΟΣΧΕΥΜΑ ΓΑΣΤΡΟΚΝΗΜΙΑΙΟΥ ΝΕΥΡΟΥ Χ 1;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;37;3297.06;Χειρουργείο
X630699;ΧΕΙΡΟΥΡΓΙΚΗ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ: ΔΙΕΡΕΥΝΗΣΗ-ΠΑΡΑΣΚΕΥΗ   ΒΛΑΒΗΣ ΒΡΑΧΙΟΝΙΟΥ ΠΛΕΓΜΑΤΟΣ- ΧΡΗΣΗ ΓΙΑ ΝΕΥΡΙΚΟ ΜΟΣΧΕΥΜΑ ΓΑΣΤΡΟΚΝΗΜΙΑΙΟΥ ΝΕΥΡΟΥ Χ 2;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;298;4238.91;Χειρουργείο
